SED_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED52505,0,0,0,0,0,0,0,0,0,26,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,3,0,18,3,0,0,0,0,6,0,6,0,10,0,29,0,0,0,3,0,21,0,24,0,21,0,70,0,8,0,12,0,35,3,26,0,18,0,105,7,29,0,27,0,100,0,36,5,29,4,229,8,18,0,86,8,133,5,29,5,34,0,332,20,19,0,125,10,149,12,29,15,26,0,411,44,31,0,159,10,164,8,25,17,23,0,491,224,54,6,495,42,365,15,63,17,50,0,1328,310,51,4,572,62,118,17,35,6,28,0,1201,355,38,13,487,62,180,17,17,7,27,5,1215,337,21,6,286,46,54,15,11,0,8,3,789,879,59,8,583,85,295,28,31
SED52604,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,5,0,6,0,16,0,0,0,0,0,0,0,10,0,7,0,19,0,4,0,0,0,8,0,9,0,13,0,29,6,0,0,3,0,12,0,10,0,17,0,52,0,9,0,12,0,29,0,21,0,26,0,105,3,14,0,23,4,40,0,24,0,20,0,135,5,19,0,50,3,47,0,23,0,16,3,168,15,16,5,72,10,55,0,16,7,14,0,205,77,39,0,216,18,127,8,21,5,38,0,552,106,22,0,290,38,67,10,22,8,29,0,586,170,33,6,298,19,84,14,21,8,10,0,655,168,17,8,190,23,43,3,7,6,11,0,479,612,31,9,592,70,232,13,25
SED52702,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,4,0,3,0,9,0,16,4,0,0,5,0,0,0,11,0,11,0,28,0,9,0,5,0,10,0,0,0,14,0,35,3,8,0,10,0,19,0,8,0,34,0,85,10,12,0,38,0,31,5,10,4,27,0,139,3,14,0,32,12,44,0,17,9,29,0,159,14,11,0,74,13,58,3,13,3,22,0,214,64,37,0,193,21,142,10,26,11,40,0,544,94,25,5,289,30,59,12,18,3,28,0,569,132,27,3,290,22,83,18,9,3,12,0,605,173,16,8,197,28,42,5,9,3,5,0,485,541,41,13,543,58,258,30,30
SED52803,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,12,0,0,0,0,0,0,0,4,0,3,0,13,0,0,0,0,0,7,0,0,0,24,0,26,0,0,0,5,0,10,0,3,0,12,0,44,0,3,0,5,4,22,4,10,0,12,0,63,3,9,0,9,0,30,0,11,0,9,0,75,5,5,0,20,0,54,0,3,5,13,0,102,11,4,4,52,3,51,3,13,11,0,0,141,47,6,6,141,17,191,4,11,12,14,4,453,102,24,0,197,16,56,9,4,4,3,0,420,149,10,3,171,21,109,10,7,10,3,5,496,137,0,0,107,23,30,12,3,5,0,0,315,481,19,14,279,60,138,17,9
SED52903,3,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,3,14,0,13,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,4,0,6,0,106,4,119,0,0,0,0,0,5,0,9,0,68,0,85,0,0,0,3,0,6,0,14,6,127,0,155,7,3,0,0,0,14,0,14,0,84,0,123,7,13,0,9,0,23,0,20,3,57,3,130,5,9,0,19,0,27,0,18,0,36,0,117,5,15,3,12,0,22,0,3,0,10,3,89,17,8,4,35,3,29,3,8,6,9,4,124,79,9,6,98,19,55,6,11,10,15,0,311,103,11,0,110,18,24,4,3,0,6,0,286,125,7,0,120,15,26,5,4,0,6,5,322,89,3,6,46,21,15,3,3,0,5,3,188,222,10,4,117,28,41,8,4
SED53004,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,9,0,8,0,16,0,0,0,0,0,0,0,0,0,3,0,7,0,4,0,4,0,4,0,5,5,14,0,36,0,4,0,4,0,13,0,10,0,14,0,47,5,12,0,16,0,24,0,13,0,32,0,104,9,14,0,29,0,46,0,23,0,38,0,163,4,23,0,43,3,63,4,16,3,26,0,187,5,16,0,81,6,70,9,13,11,26,3,231,73,35,5,255,28,151,20,26,3,44,0,648,140,40,10,396,44,73,9,21,9,27,0,771,161,25,10,371,31,74,19,20,0,15,0,717,211,19,12,250,33,36,14,4,0,6,0,580,601,37,12,525,81,171,11,20
SED53105,0,0,0,0,0,0,0,0,0,11,0,21,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,6,0,8,0,6,0,0,0,0,0,5,0,8,0,18,0,0,0,0,0,6,0,9,0,12,0,33,0,5,3,0,0,13,0,13,0,31,0,76,3,8,0,10,0,28,3,20,3,31,0,95,3,9,0,15,0,83,0,35,6,42,0,207,15,15,0,73,8,124,4,29,9,21,0,306,17,15,0,125,8,128,0,30,13,34,0,374,25,29,3,158,14,127,5,23,9,18,0,420,164,29,12,370,60,231,17,44,23,38,0,983,211,27,9,397,49,95,26,10,8,24,0,863,240,25,4,316,35,106,8,14,4,11,4,765,198,14,9,170,33,31,12,3,5,0,0,479,399,18,7,313,43,131,17,19
SED53204,3,0,0,0,0,0,0,0,0,18,0,22,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,13,0,4,0,24,3,0,0,0,0,7,3,8,4,13,0,38,0,6,0,0,0,11,0,19,4,28,0,71,4,15,0,5,4,28,0,29,8,36,5,127,6,17,0,22,0,67,0,30,9,36,0,192,24,40,0,87,5,105,3,38,10,27,0,347,25,35,3,140,12,125,7,36,7,24,5,419,40,29,0,154,14,113,4,24,11,44,5,436,208,56,8,430,45,262,19,53,9,53,4,1144,278,35,16,519,56,108,25,37,16,19,0,1090,302,32,10,366,45,102,18,16,11,16,0,914,247,19,8,252,44,37,10,8,0,10,0,633,592,22,11,492,65,165,15,19
SED53306,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,14,0,8,0,0,0,0,0,5,0,23,0,37,0,7,0,0,0,7,0,18,4,37,0,70,0,3,3,5,0,24,3,22,3,45,3,108,0,15,0,6,4,70,0,24,4,43,0,174,6,26,0,36,9,76,4,32,8,51,0,246,11,13,0,67,8,80,5,28,4,30,0,232,11,13,0,77,3,93,3,12,11,18,6,250,95,31,10,209,23,161,11,24,23,18,0,608,83,21,9,239,22,54,20,13,8,9,0,479,118,12,4,183,21,67,10,13,5,5,0,445,100,7,0,108,12,23,8,4,7,9,0,272,246,24,16,213,40,89,9,10
SED53402,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,21,0,0,0,0,0,0,0,3,0,7,0,21,0,3,0,0,0,7,0,16,0,19,0,49,0,8,0,8,0,18,0,17,0,18,0,71,0,6,0,21,4,37,0,23,0,35,0,130,6,19,0,41,3,46,4,22,6,20,0,168,7,13,0,49,0,59,0,8,4,19,0,164,21,17,0,55,5,55,0,13,6,16,0,190,71,23,3,173,13,125,11,30,6,26,0,477,86,27,3,240,34,59,4,16,4,12,0,483,125,22,4,276,34,68,5,18,8,4,0,568,150,18,3,181,36,27,9,5,4,6,0,442,534,34,15,564,86,195,20,9
SED53502,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,6,0,5,0,8,0,22,0,5,0,3,0,5,0,12,0,16,0,49,4,0,0,5,4,20,0,22,0,14,0,68,4,7,0,12,5,54,4,33,4,38,0,154,11,16,3,75,0,94,3,21,9,24,4,249,8,23,0,63,8,99,3,24,10,22,0,253,28,15,0,122,16,79,5,12,3,20,0,299,127,33,4,298,40,187,15,29,14,37,0,777,173,20,9,321,42,63,7,15,9,18,0,673,170,18,9,216,23,80,13,10,7,11,4,564,160,4,6,119,21,23,6,3,4,3,0,359,357,22,12,305,49,120,15,9
SED53602,0,0,0,0,0,4,0,4,0,50,0,60,0,0,0,0,0,0,0,6,0,8,0,14,0,0,0,0,0,0,0,7,0,23,0,29,0,0,0,0,0,3,0,4,0,8,0,15,0,0,0,0,0,5,0,11,0,38,0,61,0,4,0,0,0,10,0,29,8,39,0,81,0,4,0,6,0,30,0,54,7,74,0,174,0,15,0,10,0,95,0,58,7,61,0,253,5,24,0,37,5,141,6,66,3,77,7,386,22,42,0,112,7,167,7,55,13,60,3,489,37,34,5,123,13,116,9,39,9,63,3,450,48,26,0,127,14,102,8,32,7,42,0,408,171,50,12,243,27,160,7,44,16,76,5,797,145,28,5,206,22,74,9,13,5,36,0,538,105,21,8,125,11,67,8,13,0,24,0,381,86,6,0,78,9,32,0,3,0,10,0,230,173,13,3,138,8,46,0,8
SED53701,5,0,0,6,0,0,0,0,0,5,0,11,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,7,0,0,0,11,0,25,0,0,0,5,0,3,0,0,0,0,0,13,5,0,0,14,0,7,0,11,0,15,0,56,11,4,0,8,0,10,0,4,7,15,0,59,4,7,0,20,3,32,0,9,7,25,0,105,12,11,0,52,5,53,3,15,3,20,0,185,7,9,0,51,4,54,3,15,9,14,3,170,16,10,3,87,10,52,0,5,3,20,0,215,85,21,4,184,14,110,8,11,14,21,0,484,100,14,7,167,16,52,3,7,9,6,0,382,93,8,5,117,16,39,6,6,8,9,0,319,91,7,0,79,9,19,5,5,3,0,0,213,185,15,7,135,22,59,12,10
SED53802,4,0,0,0,0,0,0,0,0,23,0,29,0,0,0,0,0,0,0,4,0,7,0,9,0,0,0,0,0,0,0,8,0,3,0,11,0,0,0,0,0,0,0,4,0,14,0,15,0,0,0,0,0,4,0,8,0,17,0,34,0,0,0,3,0,5,0,21,0,20,0,51,0,4,0,4,0,13,0,26,0,36,0,89,0,8,0,3,0,37,0,37,0,48,0,142,10,20,0,20,0,79,0,40,8,52,0,229,14,44,0,60,6,111,0,28,3,59,0,331,9,23,0,93,9,102,6,28,9,36,0,317,38,26,3,113,6,85,4,20,3,37,0,337,130,47,9,260,43,191,13,33,8,65,0,792,156,30,0,256,29,64,11,17,7,33,0,614,154,20,5,234,39,62,16,14,6,25,0,564,128,12,3,116,21,29,4,16,6,6,0,331,351,17,0,281,41,106,14,20
SED53902,0,5,0,6,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,4,0,0,0,0,0,6,0,10,0,0,0,0,0,5,0,6,0,7,0,17,0,3,0,5,0,12,0,12,0,12,0,46,0,5,0,5,0,27,0,17,0,10,0,70,6,9,0,15,0,40,0,15,0,26,0,117,6,18,3,41,0,57,3,21,7,24,0,180,3,16,0,51,6,49,3,11,0,24,0,170,17,14,4,58,10,47,0,15,0,13,0,177,65,28,0,164,6,113,5,23,6,27,0,436,64,24,5,182,23,43,7,10,4,16,0,384,102,26,3,189,20,75,6,14,0,10,0,448,107,14,3,165,25,32,8,12,0,12,0,380,562,54,12,566,100,246,12,22
SED54006,6,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,4,0,6,0,11,0,16,0,0,0,3,0,0,0,0,0,17,0,24,0,0,0,0,0,5,0,13,0,35,0,52,0,3,0,3,0,11,0,16,3,24,0,70,4,10,0,13,9,37,0,21,5,53,0,151,9,14,0,41,5,71,4,32,8,35,0,219,12,20,0,54,6,81,4,15,9,29,0,215,31,15,0,90,9,70,6,16,11,19,0,251,81,19,7,239,20,192,15,26,19,26,3,659,119,24,8,270,36,60,19,15,10,15,0,579,145,9,4,186,26,81,12,4,3,15,0,491,121,5,0,120,14,28,6,7,5,8,0,312,293,10,7,233,43,83,22,15
SED54104,0,0,0,0,0,3,0,0,0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,11,0,0,0,0,0,0,0,4,0,9,0,18,0,4,0,3,0,6,0,10,0,10,0,32,0,6,0,0,0,7,0,8,0,12,0,39,4,9,0,8,0,16,0,20,4,17,0,78,4,15,0,13,0,28,0,11,4,15,0,86,4,11,0,15,0,37,0,8,0,12,0,88,8,6,0,27,4,49,0,16,0,10,0,127,41,20,3,77,6,128,3,28,0,32,0,334,43,22,3,109,14,55,3,17,0,18,0,280,62,17,3,116,12,65,6,20,3,9,0,311,74,15,0,112,21,36,0,9,0,13,0,274,875,106,16,1079,102,556,26,53
SED54203,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,0,23,0,0,0,0,0,0,0,3,0,22,0,26,4,0,0,0,0,7,0,5,0,27,0,44,7,4,0,4,0,5,0,7,0,25,0,50,3,5,3,0,0,12,0,7,0,26,0,63,3,7,0,11,0,15,0,4,4,19,0,67,10,9,0,11,0,20,3,0,3,6,0,64,9,0,0,26,3,28,3,5,0,7,3,87,35,13,3,54,7,65,4,12,4,11,0,213,34,7,8,82,14,17,10,3,4,4,0,191,54,5,9,60,8,36,8,7,9,0,0,192,43,4,6,45,13,6,5,0,0,3,0,117,133,15,8,79,13,36,10,3
SED54304,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,7,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,4,0,0,0,7,0,16,0,3,0,0,0,6,0,3,0,12,0,23,0,0,0,0,0,7,0,6,5,12,0,24,0,8,0,3,0,17,0,10,0,14,0,47,3,10,0,4,0,31,0,13,0,30,0,85,4,12,0,24,0,35,0,10,3,14,0,106,14,11,0,22,0,46,0,14,0,8,0,120,13,11,0,34,5,55,6,14,3,10,0,142,42,15,0,98,9,143,3,13,3,28,3,360,61,13,3,159,24,36,8,10,0,16,0,333,88,22,3,171,34,78,9,20,4,7,0,424,103,10,3,125,34,20,6,3,0,3,0,317,565,76,10,658,111,286,22,18
SED54403,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,23,0,28,0,0,0,0,0,0,0,4,0,9,0,18,0,0,0,0,0,4,0,6,4,20,0,32,0,0,0,0,0,4,0,0,0,23,3,44,0,0,0,4,3,16,0,6,3,14,0,53,0,0,0,7,0,28,0,9,4,12,0,72,3,9,0,15,0,44,0,5,3,9,0,95,7,8,0,43,0,58,6,8,7,8,0,141,62,13,5,99,23,191,14,21,9,3,0,451,118,19,5,229,25,59,6,7,5,8,0,485,175,18,10,181,43,111,12,7,12,3,3,578,185,7,10,170,29,32,10,0,0,0,0,440,805,37,41,541,132,271,46,16
SED54505,0,0,0,0,0,0,0,0,0,21,0,26,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0,0,0,0,0,6,0,6,0,14,0,0,0,0,0,0,0,9,0,16,0,25,0,6,0,0,0,5,0,6,0,10,0,26,0,6,0,3,0,8,0,24,0,17,0,62,3,18,0,8,0,20,0,26,0,11,0,87,0,16,0,11,0,46,3,24,4,40,0,150,17,27,3,43,0,78,0,35,6,42,4,259,15,16,0,80,4,91,6,33,3,27,0,280,32,21,0,82,6,113,5,25,7,28,3,310,126,39,4,237,11,295,5,45,13,41,0,808,193,33,6,348,24,80,9,26,7,33,5,770,220,33,5,318,24,142,10,28,7,43,0,833,201,21,0,217,17,46,11,18,3,13,0,555,827,56,9,706,54,353,10,45
SED54605,0,0,0,0,0,0,0,3,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,12,0,11,0,4,0,0,0,0,0,8,0,20,0,31,0,4,0,0,0,3,0,8,4,28,0,45,0,4,0,7,0,19,0,15,4,30,0,82,5,8,0,8,0,38,0,18,7,43,0,134,4,14,0,30,10,83,0,23,3,43,0,203,8,10,0,54,3,87,4,16,10,36,0,233,5,11,0,77,6,76,0,14,0,30,0,235,50,25,10,141,16,150,5,25,13,33,0,472,63,16,4,203,18,71,11,15,10,25,0,438,94,4,5,143,22,58,7,10,8,15,0,376,115,5,0,82,17,16,12,6,0,9,0,259,241,11,0,155,36,89,22,14
SED54701,7,0,0,6,0,6,0,0,0,9,0,23,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,4,0,0,0,4,0,7,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,0,9,0,12,3,3,0,4,0,5,0,9,0,4,0,27,0,4,0,7,0,6,0,15,0,15,0,54,10,3,0,13,0,23,0,15,3,18,0,86,14,12,0,33,6,54,3,12,3,21,0,155,20,17,0,83,3,72,0,13,4,21,0,229,22,9,4,85,6,71,3,13,6,14,3,230,24,13,0,106,6,60,5,5,6,8,0,239,110,22,20,215,14,97,10,20,13,9,5,527,106,13,4,187,30,34,7,0,5,6,0,393,93,11,3,141,23,30,4,3,0,5,3,314,59,9,4,70,10,14,4,0,4,0,0,181,179,4,9,178,20,36,8,7
SED54804,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,9,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,6,0,4,0,13,0,0,0,6,0,10,0,9,0,7,0,29,0,3,0,10,0,15,0,7,0,8,0,45,4,3,0,6,3,23,0,14,0,13,0,72,0,8,3,20,0,26,3,10,3,13,0,94,4,13,0,38,10,45,0,9,0,9,0,127,3,13,0,55,0,46,3,8,0,18,0,151,43,27,5,184,16,125,3,25,12,10,0,452,84,25,9,255,23,42,8,17,0,19,0,484,119,28,3,271,39,83,7,12,3,4,0,575,118,11,3,190,34,30,12,4,0,3,0,415,643,58,20,755,118,266,25,19
SED54905,0,0,0,3,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,3,0,9,0,17,0,0,0,0,0,0,0,6,3,10,0,22,0,3,3,0,0,3,0,7,0,7,0,27,0,3,0,5,0,7,0,10,0,14,0,47,0,8,0,6,0,24,0,15,0,17,0,84,5,8,0,19,6,24,0,22,0,21,0,105,6,17,0,20,0,44,0,14,4,16,0,123,4,9,0,37,4,40,0,10,0,12,0,112,46,20,0,127,7,118,5,18,5,24,0,384,59,23,4,155,20,50,3,14,0,12,0,333,77,18,8,168,22,82,5,12,3,16,0,409,111,7,5,133,23,17,4,13,0,4,0,322,667,74,11,739,88,324,22,37
SED55005,0,0,0,0,0,0,0,0,0,27,0,29,0,0,0,0,0,0,0,0,5,6,0,6,0,0,0,0,0,0,0,4,0,9,0,10,0,0,0,0,0,0,0,4,0,9,0,14,0,0,0,0,0,0,0,7,0,19,0,30,0,4,0,0,0,10,5,11,6,17,0,44,0,0,0,4,0,25,4,34,4,40,0,112,6,17,0,9,0,48,0,37,3,33,0,163,6,18,0,23,0,99,3,58,5,39,3,252,15,29,0,90,4,181,3,40,8,33,5,414,21,25,0,133,4,169,6,47,7,44,6,464,57,20,3,139,12,163,6,16,4,49,0,469,210,46,9,351,41,328,15,44,17,48,0,1121,300,33,10,426,49,96,24,15,10,28,4,986,288,28,0,288,32,148,8,13,10,29,0,848,225,15,0,178,28,48,3,8,3,17,0,528,574,27,10,404,43,216,15,21
SED55102,0,0,0,0,0,4,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,4,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,13,0,16,0,0,0,0,0,4,0,4,0,15,0,28,0,3,0,4,0,5,3,11,4,19,0,46,0,4,0,8,0,30,0,20,0,14,0,87,7,15,5,19,0,69,4,28,7,30,0,184,10,27,0,80,5,103,3,35,3,24,0,299,19,12,4,94,5,102,8,28,4,18,0,298,35,15,0,149,16,106,5,24,13,18,0,385,178,35,10,374,36,242,12,29,21,25,3,963,214,30,12,354,40,84,18,19,8,18,5,793,225,15,7,253,38,102,19,10,10,16,0,696,188,10,7,154,18,28,9,9,3,5,0,423,464,29,18,338,58,153,22,23
