SAL_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL50302,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,5,0,5,0,0,23,..,0,0,4,5,4,3,6,0,20,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,3,5,5,5,3,6,0,41
SAL50303,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50304,..,23,13,0,0,0,0,0,0,47,..,29,48,15,16,11,11,9,0,129,0,8,0,0,0,3,0,0,0,15,67,148,205,77,67,54,35,19,0,672,..,15,120,76,46,50,44,14,8,366,..,67,119,24,15,6,7,0,0,243,..,3,5,10,23,7,0,0,0,49,138,..,..,..,..,..,..,..,..,138,..,34,..,..,..,..,..,..,..,34,..,34,11,5,0,0,0,0,0,48,..,10,11,5,4,3,3,0,0,36,..,5,3,0,0,0,0,0,0,12,..,34,52,8,3,0,0,0,0,99,..,53,117,62,45,30,13,7,3,333,0,10,6,5,8,4,4,0,0,35,135,256,434,188,148,106,78,28,6,1391
SAL50305,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50306,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,3,0,0,17,..,0,4,0,3,9,7,3,3,26,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,6,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,3,0,5,14,7,3,3,42
SAL50307,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,14,6,3,9,8,4,5,5,0,54,..,0,0,10,11,13,15,0,0,45,..,0,0,0,0,0,0,0,0,4,..,0,0,3,0,0,0,0,0,3,20,..,..,..,..,..,..,..,..,20,..,4,..,..,..,..,..,..,..,4,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,5,20,5,9,13,9,14,17,4,0,99
SAL50308,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,11
SAL50309,..,6,7,0,0,0,4,0,0,18,..,0,4,9,4,18,5,8,5,47,0,0,0,0,0,0,6,0,0,10,137,82,67,82,100,82,52,27,8,632,..,0,51,87,117,96,77,36,10,473,..,13,22,22,12,9,8,0,0,94,..,4,13,15,17,11,0,5,0,61,256,..,..,..,..,..,..,..,..,256,..,64,..,..,..,..,..,..,..,64,..,38,13,3,3,0,0,0,0,68,..,3,3,0,3,6,0,5,0,23,..,4,0,0,0,0,0,0,0,9,..,14,14,0,0,0,4,0,0,34,..,6,5,10,11,19,14,10,5,82,3,0,3,4,3,4,6,0,0,18,262,152,124,146,173,147,117,49,15,1185
SAL50310,..,12,6,4,10,9,9,4,0,55,..,12,24,29,64,118,100,87,47,477,21,27,20,9,9,15,10,3,9,117,593,334,405,388,459,477,438,226,69,3396,..,14,184,334,405,506,550,269,28,2290,..,89,239,146,128,83,57,6,0,752,..,7,75,96,81,36,22,15,13,352,1231,..,..,..,..,..,..,..,..,1231,..,220,..,..,..,..,..,..,..,220,..,231,88,31,29,18,9,0,0,404,..,34,23,5,16,28,21,7,9,140,..,23,14,18,4,4,0,0,0,61,..,25,24,13,25,22,16,5,0,130,..,31,58,83,131,230,231,133,64,963,47,53,40,21,21,19,25,7,8,237,1280,720,743,750,840,945,928,452,119,6782
SAL50311,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,3,4,0,0,25,..,0,0,6,0,5,6,0,0,22,..,0,0,0,3,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,9,3,6,8,6,9,0,0,51
SAL50312,..,3,0,0,0,0,0,0,0,4,..,0,3,5,9,5,8,12,0,31,0,0,4,0,0,3,0,0,0,10,69,36,40,48,44,34,27,23,10,326,..,5,38,54,37,43,39,24,7,248,..,6,23,10,14,15,4,0,6,69,..,0,0,3,7,5,0,0,0,24,136,..,..,..,..,..,..,..,..,136,..,24,..,..,..,..,..,..,..,24,..,25,3,5,4,0,0,0,0,33,..,0,10,0,4,0,4,0,0,14,..,0,0,0,0,0,0,0,0,3,..,8,3,0,0,0,0,0,0,10,..,0,6,13,11,15,10,14,0,66,0,4,4,0,0,9,5,0,0,23,136,73,81,89,77,78,55,45,17,644
SAL50313,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,5,6,0,10,0,0,0,0,0,5,0,0,0,4,10,6,5,12,16,23,17,7,0,95,..,0,3,7,9,18,23,3,0,76,..,0,4,7,7,5,0,0,0,28,..,0,0,5,5,0,0,0,0,6,23,..,..,..,..,..,..,..,..,23,..,3,..,..,..,..,..,..,..,3,..,14,0,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,8,6,0,19,0,0,4,0,0,5,3,0,0,13,27,22,16,15,29,30,34,7,0,185
SAL50314,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,4,0,0,14,..,0,0,7,3,0,4,0,0,7,..,0,0,0,0,0,7,0,0,7,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,6,..,..,..,..,..,..,..,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,8,7,4,0,9,3,0,9,0,0,35
SAL50315,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,..,0,0,0,0,6,0,3,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,3,0,15
SAL50316,..,209,163,22,10,16,15,0,0,445,..,82,189,146,127,232,301,208,145,1425,3,34,27,9,13,13,17,4,0,127,903,905,1365,1023,765,786,755,413,212,7135,..,30,665,1146,786,707,749,359,105,4541,..,166,791,273,144,114,73,16,0,1583,..,5,29,109,155,100,28,17,22,459,1835,..,..,..,..,..,..,..,..,1835,..,510,..,..,..,..,..,..,..,510,..,207,151,50,27,19,6,0,0,457,..,196,110,26,15,26,23,23,7,434,..,46,55,8,8,6,0,0,0,124,..,384,336,60,29,31,30,5,5,877,..,150,390,287,261,376,448,285,190,2390,8,49,51,25,23,21,22,11,0,216,1844,1751,2578,1979,1448,1405,1369,726,332,13426
SAL50317,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,27,13,9,15,9,10,11,3,0,95,..,0,4,22,10,15,15,9,0,77,..,0,4,3,4,5,4,0,0,18,..,0,0,0,0,0,0,0,0,6,51,..,..,..,..,..,..,..,..,51,..,9,..,..,..,..,..,..,..,9,..,3,0,0,4,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,5,0,0,0,0,0,0,0,..,3,0,0,0,0,5,0,0,6,..,3,4,4,5,8,3,0,0,22,0,7,3,0,5,4,0,3,0,14,55,18,22,32,24,26,31,15,0,221
SAL50318,..,0,0,0,0,0,9,0,0,7,..,6,5,6,11,20,42,31,12,130,0,5,3,5,0,0,0,0,0,16,293,227,122,213,271,323,216,88,32,1781,..,0,69,265,395,501,321,117,23,1686,..,15,49,43,29,54,23,4,0,213,..,0,7,32,39,24,3,5,7,115,572,..,..,..,..,..,..,..,..,572,..,238,..,..,..,..,..,..,..,238,..,166,72,20,10,3,3,0,0,277,..,14,3,6,3,6,10,8,9,58,..,10,7,3,3,0,0,0,0,24,..,0,8,6,0,0,9,3,0,23,..,9,9,16,26,38,58,44,15,211,0,9,10,5,3,3,0,0,0,37,572,463,234,387,512,634,419,173,52,3450
SAL50319,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,..,0,0,0,4,5,0,6,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,6,0,16
SAL50320,..,15,3,5,7,8,8,0,0,41,..,17,9,13,32,81,100,107,35,390,0,15,6,3,6,6,4,9,4,52,339,228,194,199,237,294,326,219,69,2099,..,4,88,130,173,238,339,208,50,1229,..,47,109,78,62,42,43,15,0,407,..,12,48,72,63,40,15,6,7,259,687,..,..,..,..,..,..,..,..,687,..,117,..,..,..,..,..,..,..,117,..,137,53,42,6,7,5,0,0,249,..,30,11,7,13,16,21,13,3,106,..,3,4,4,5,0,4,0,0,24,..,17,8,7,12,17,12,4,0,81,..,16,29,37,69,140,168,152,58,662,5,27,16,10,13,11,5,9,3,101,686,423,364,385,421,520,608,407,129,3937
SAL50321,..,0,4,0,0,6,0,0,0,15,..,9,12,3,19,40,54,42,23,201,6,4,4,3,3,10,8,4,0,42,416,292,229,301,369,380,341,164,46,2547,..,4,142,409,534,544,478,230,47,2392,..,10,114,87,51,52,35,11,0,356,..,0,11,22,32,31,22,5,6,132,807,..,..,..,..,..,..,..,..,807,..,296,..,..,..,..,..,..,..,296,..,202,113,28,22,14,0,0,0,380,..,23,15,5,0,12,7,7,0,76,..,9,10,5,13,3,0,0,0,40,..,4,17,3,13,0,4,0,0,52,..,9,20,19,35,74,93,75,39,367,9,10,9,6,4,13,11,9,5,65,817,574,446,584,708,739,657,340,96,4953
SAL50322,..,0,0,0,0,4,0,0,0,3,..,0,0,0,4,0,11,4,0,17,3,0,0,0,0,0,0,0,0,6,40,31,26,34,54,48,22,18,9,283,..,0,19,26,53,66,37,14,3,219,..,4,14,15,17,15,0,0,0,62,..,0,3,3,8,3,5,4,3,32,91,..,..,..,..,..,..,..,..,91,..,26,..,..,..,..,..,..,..,26,..,26,9,4,5,3,0,0,0,50,..,0,0,0,0,3,0,5,0,13,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,5,0,0,0,8,..,0,0,5,4,11,11,4,3,36,9,0,4,7,0,0,0,0,0,18,102,62,45,62,96,107,65,24,12,563
SAL50323,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SAL50324,..,57,46,13,3,5,4,0,0,139,..,28,63,46,69,83,106,90,20,515,9,9,11,12,7,10,4,10,0,56,411,289,529,422,336,274,236,201,35,2731,..,5,269,330,248,172,178,158,22,1382,..,81,322,145,92,47,17,3,0,705,..,5,37,95,92,56,34,29,6,346,852,..,..,..,..,..,..,..,..,852,..,149,..,..,..,..,..,..,..,149,..,121,90,46,30,20,3,0,0,310,..,33,42,14,6,29,5,11,8,141,..,18,17,8,9,0,0,4,0,59,..,100,97,36,19,19,14,3,0,281,..,51,131,115,145,162,174,135,36,952,10,16,29,20,13,13,5,9,0,115,862,588,1023,803,654,514,434,341,71,5287
SAL50325,..,9,5,0,0,0,0,0,0,23,..,4,9,11,7,9,19,12,12,78,5,0,0,0,0,0,0,0,0,10,174,111,71,129,139,96,70,31,21,840,..,0,26,160,222,171,99,35,16,745,..,8,33,18,14,4,5,0,0,81,..,0,0,6,13,4,0,5,0,35,349,..,..,..,..,..,..,..,..,349,..,125,..,..,..,..,..,..,..,125,..,52,33,7,8,3,0,0,0,99,..,0,3,6,0,0,0,0,3,16,..,4,10,3,0,0,0,0,0,14,..,8,17,0,3,0,6,0,0,39,..,0,15,18,14,14,27,10,15,114,5,5,3,0,0,3,0,0,0,21,349,215,138,220,272,202,136,56,30,1632
SAL50326,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL50327,..,0,0,0,0,4,0,0,0,4,..,0,0,0,9,10,5,3,0,27,0,3,0,3,5,6,0,0,0,14,46,24,24,35,52,48,36,5,0,281,..,0,17,19,44,58,47,5,0,200,..,6,13,9,18,16,7,5,0,67,..,0,8,11,10,0,4,0,0,35,87,..,..,..,..,..,..,..,..,87,..,11,..,..,..,..,..,..,..,11,..,21,5,5,5,0,0,0,0,35,..,3,6,4,5,3,0,0,0,12,..,0,0,0,4,0,0,0,0,12,..,0,0,0,3,3,0,0,0,15,..,0,4,3,15,36,31,17,0,102,5,3,0,5,3,6,0,0,0,22,91,51,52,61,107,124,100,26,4,603
SAL50328,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
SAL50329,..,9,8,5,9,16,15,4,0,75,..,3,19,23,39,74,97,76,33,375,14,12,4,6,8,11,4,3,0,67,563,311,367,353,397,454,396,192,59,3098,..,7,175,280,356,446,411,204,41,1923,..,92,190,101,78,98,37,9,0,603,..,11,81,94,103,65,48,19,13,430,1049,..,..,..,..,..,..,..,..,1049,..,225,..,..,..,..,..,..,..,225,..,244,158,53,32,20,5,0,0,505,..,34,27,16,25,34,16,13,3,170,..,17,26,3,11,9,4,0,0,69,..,18,34,16,20,33,25,12,0,155,..,20,70,61,122,167,174,121,48,771,28,13,14,20,13,19,13,7,0,128,1071,689,763,643,761,882,731,383,104,6026
SAL50330,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,4,42,24,23,26,32,29,17,8,0,193,..,0,15,25,38,31,34,10,3,150,..,10,12,16,3,6,0,0,0,44,..,0,0,4,0,5,0,3,0,17,86,..,..,..,..,..,..,..,..,86,..,18,..,..,..,..,..,..,..,18,..,22,4,0,0,0,0,0,0,31,..,0,0,0,0,0,0,0,0,8,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,4,6,3,0,0,17,0,0,0,0,0,0,3,0,0,6,93,52,34,45,56,52,42,21,7,392
SAL50331,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,7,17,9,8,9,9,8,3,0,0,51,..,0,5,13,10,8,0,0,0,36,..,5,3,5,0,0,0,0,0,20,..,0,0,0,0,0,0,0,0,0,31,..,..,..,..,..,..,..,..,31,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,31,8,12,13,17,12,8,0,0,103
